Date,Communcication_Services,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_Care,Information_Technology,Materials,Real_Estate,Utilities
2019-04-10,162.61,929.98,929.98,498.51,439.65,1062.35,1340.0,359.27,226.26,292.22
2019-04-11,162.85,931.13,931.13,498.68,442.11,1049.49,1338.34,359.06,225.94,293.83
2019-04-12,164.85,936.24,936.24,499.6,450.63,1039.31,1347.62,363.77,227.15,295.3
2019-04-15,165.14,938.16,938.16,496.76,447.81,1042.89,1347.12,362.09,225.79,295.3
2019-04-16,165.49,942.64,942.64,499.94,453.93,1021.77,1353.67,363.8,220.41,291.21
2019-04-17,165.74,944.47,944.47,499.51,454.76,992.27,1361.53,361.59,218.22,290.59
2019-04-18,165.97,943.97,943.97,496.88,453.66,993.64,1365.38,362.0,219.86,290.64
2019-04-22,167.17,941.93,941.93,507.08,452.49,994.29,1368.48,359.56,217.56,290.31
2019-04-23,168.6,953.4,953.4,507.26,455.13,1010.15,1383.91,361.14,219.99,291.39
2019-04-24,167.34,953.13,953.13,497.89,454.49,1008.77,1383.8,359.1,221.69,292.98
2019-04-25,169.15,948.6,948.6,496.5,455.67,1020.19,1383.78,354.45,221.3,294.25
2019-04-26,170.44,957.39,957.39,490.47,459.96,1030.02,1378.9,357.37,222.81,294.72
2019-04-29,171.89,954.06,954.06,489.24,464.22,1027.85,1378.82,356.71,220.45,292.85
2019-04-30,167.49,952.14,952.14,489.38,464.95,1033.35,1381.76,359.84,223.07,297.75
2019-05-01,166.37,941.37,941.37,478.74,460.97,1030.29,1378.01,353.23,223.16,294.58
2019-05-02,165.53,941.13,941.13,470.54,461.7,1035.18,1370.58,351.31,223.49,293.75
2019-05-03,167.45,954.28,954.28,474.5,465.52,1043.06,1383.55,354.79,224.97,295.65
2019-05-06,167.14,948.21,948.21,474.19,462.42,1049.13,1372.25,349.89,224.01,293.76
2019-05-07,164.87,934.39,934.39,471.23,454.6,1028.7,1343.21,343.52,220.03,292.84
2019-05-08,164.28,933.77,933.77,470.95,453.3,1029.92,1340.96,343.17,220.13,288.8
2019-05-09,163.98,929.78,929.78,471.27,452.67,1027.78,1331.85,340.41,220.85,288.54
2019-05-10,164.33,930.2,930.2,471.66,455.03,1027.08,1334.23,344.74,223.35,293.54
2019-05-13,160.19,902.79,902.79,464.19,441.95,1009.16,1284.72,337.24,223.35,296.79
2019-05-14,160.58,910.67,910.67,469.26,445.47,1013.28,1305.26,339.99,224.14,294.22
2019-05-15,163.97,917.78,917.78,471.42,443.33,1016.01,1318.1,339.18,225.58,293.82
2019-05-16,165.55,926.99,926.99,473.19,448.19,1023.65,1331.12,343.72,226.77,295.53
2019-05-17,164.76,919.56,919.56,468.23,445.52,1021.94,1320.19,342.01,226.39,296.96
2019-05-20,162.83,913.17,913.17,468.55,446.13,1021.56,1297.15,337.02,222.72,297.46
2019-05-21,164.39,918.37,918.37,473.58,449.95,1029.96,1312.69,342.11,224.59,297.64
2019-05-22,164.44,910.1,910.1,466.1,447.7,1036.5,1305.25,339.86,225.51,300.07
2019-05-23,162.37,897.92,897.92,451.53,441.03,1032.68,1282.69,334.66,226.66,302.53
2019-05-24,162.38,899.17,899.17,452.22,444.42,1033.95,1283.32,336.33,227.0,301.9
2019-05-28,162.65,894.77,894.77,447.24,439.55,1019.38,1279.08,333.24,224.51,297.03
2019-05-29,160.85,886.86,886.86,444.45,439.07,1009.65,1271.44,333.05,221.91,293.05
2019-05-30,160.81,891.34,891.34,439.19,437.11,1014.93,1279.09,333.44,223.35,292.65
2019-05-31,157.52,878.54,878.54,432.1,430.65,1007.0,1258.6,329.32,225.08,293.95
2019-06-03,153.13,868.21,868.21,438.01,433.6,1010.07,1236.49,340.58,226.07,296.99
2019-06-04,155.8,891.08,891.08,445.06,445.34,1027.09,1276.85,349.98,224.81,297.11
2019-06-05,155.99,894.97,894.97,440.25,447.87,1034.02,1294.44,352.72,230.04,303.47
2019-06-06,156.67,899.4,899.4,447.85,449.52,1037.29,1308.5,356.7,230.38,304.8
2019-06-07,158.98,913.6,913.6,449.69,448.64,1050.52,1333.69,359.2,230.98,302.45
2019-06-10,158.75,923.23,923.23,451.19,452.62,1053.78,1346.78,359.72,230.28,300.64
2019-06-11,159.21,926.32,926.32,451.75,452.63,1051.17,1347.03,359.48,230.69,298.56
2019-06-12,158.76,925.32,925.32,445.26,448.34,1056.56,1339.26,360.6,231.29,302.54
2019-06-13,160.57,933.63,933.63,450.81,449.39,1055.35,1342.19,362.68,231.49,303.0
2019-06-14,161.19,935.89,935.89,447.48,450.55,1052.28,1331.07,360.98,232.25,306.01
2019-06-17,162.9,936.83,936.83,451.55,446.34,1057.19,1333.28,357.59,234.86,304.98
2019-06-18,163.57,943.84,943.84,457.67,452.2,1065.9,1356.19,360.33,234.07,304.03
2019-06-19,163.87,946.09,946.09,456.65,451.26,1076.1,1362.09,358.65,235.66,306.49
2019-06-20,164.91,952.29,952.29,466.74,453.5,1080.43,1381.59,362.98,236.91,308.15
2019-06-21,165.57,948.84,948.84,470.57,452.28,1085.15,1375.25,361.81,234.31,309.59
2019-06-24,165.75,943.98,943.98,466.21,450.77,1079.75,1377.33,363.43,233.24,309.64
2019-06-25,163.1,933.85,933.85,462.36,449.17,1075.31,1352.02,363.43,230.09,307.71
2019-06-26,162.26,937.7,937.7,469.46,448.44,1061.9,1366.8,362.76,225.59,301.09
2019-06-27,162.96,943.24,943.24,465.73,452.57,1068.53,1370.6,364.02,227.23,301.47
2019-06-28,164.23,945.58,945.58,471.28,458.92,1072.47,1372.56,367.14,227.91,303.04
2019-07-01,165.46,953.84,953.84,471.74,464.14,1078.6,1392.41,369.66,227.26,302.09
2019-07-02,167.22,956.88,956.88,463.54,463.29,1083.21,1396.41,369.15,231.39,305.84
2019-07-03,168.41,964.02,964.02,466.33,466.05,1093.05,1405.88,371.02,234.79,308.42
2019-07-05,168.73,965.13,965.13,466.84,467.83,1085.09,1403.17,369.06,233.46,307.9
2019-07-08,167.22,966.92,966.92,467.3,464.87,1077.0,1392.92,365.16,234.33,308.25
2019-07-09,167.69,970.09,970.09,467.7,466.49,1078.19,1397.3,361.46,235.56,308.44
2019-07-10,169.81,973.86,973.86,474.26,464.34,1082.1,1408.51,360.78,236.79,309.42
2019-07-11,169.66,975.46,975.46,475.13,467.11,1082.31,1413.28,362.33,233.92,309.53
2019-07-12,170.73,985.83,985.83,476.89,469.97,1069.57,1424.52,366.04,233.0,307.55
2019-07-15,170.84,989.17,989.17,472.47,467.48,1071.79,1428.79,366.68,233.29,308.69
2019-07-16,170.73,987.4,987.4,467.15,466.27,1066.4,1415.8,367.37,232.86,306.93
2019-07-17,169.22,978.51,978.51,461.79,462.15,1066.6,1411.65,364.12,231.92,308.26
2019-07-18,167.72,976.38,976.38,461.75,465.94,1072.41,1423.02,365.68,231.58,310.7
2019-07-19,165.51,969.52,969.52,464.01,463.68,1061.01,1415.14,366.59,227.67,306.2
2019-07-22,165.77,971.08,971.08,466.07,464.65,1059.39,1432.44,365.66,227.57,305.64
2019-07-23,166.27,976.68,976.68,467.32,469.93,1065.93,1440.39,372.92,229.88,303.77
2019-07-24,167.74,981.91,981.91,469.21,474.23,1066.28,1452.75,372.84,229.71,303.99
2019-07-25,167.61,975.69,975.69,463.77,471.42,1060.39,1441.26,369.95,228.6,303.08
2019-07-26,173.05,977.85,977.85,461.46,476.09,1064.81,1449.31,370.11,229.35,304.33
2019-07-29,172.23,972.17,972.17,459.92,472.36,1069.15,1448.58,368.87,230.41,305.83
2019-07-30,171.08,965.48,965.48,464.95,471.49,1064.57,1438.48,371.05,232.46,303.49
2019-07-31,169.18,954.09,954.09,462.47,469.45,1054.04,1417.35,365.54,231.76,301.9
2019-08-01,168.35,941.7,941.7,451.93,458.55,1055.1,1409.78,363.47,232.28,304.94
2019-08-02,167.01,933.12,933.12,445.85,457.56,1052.76,1386.07,359.06,234.05,305.1
2019-08-05,162.14,907.67,907.67,432.63,442.67,1028.13,1329.68,352.51,229.48,300.49
2019-08-06,164.33,920.96,920.96,432.35,449.34,1041.18,1351.07,352.8,232.18,304.4
2019-08-07,163.64,923.86,923.86,429.08,443.89,1040.86,1359.7,357.46,234.35,305.06
2019-08-08,167.28,942.18,942.18,441.49,451.27,1055.21,1392.17,364.21,238.02,308.18
2019-08-09,165.94,933.03,933.03,435.96,449.93,1057.12,1374.82,361.64,238.18,308.29
2019-08-12,164.32,920.06,920.06,429.79,441.49,1046.49,1357.55,355.78,237.79,307.75
2019-08-13,166.78,935.46,935.46,434.15,446.72,1059.98,1391.09,359.97,237.98,307.88
2019-08-14,161.67,906.1,906.1,416.27,430.82,1029.94,1347.85,348.25,234.23,304.99
2019-08-15,162.44,905.42,905.42,414.12,432.16,1033.52,1345.34,348.22,237.36,308.83
2019-08-16,164.35,915.32,915.32,419.03,440.19,1045.86,1370.62,354.34,238.85,309.93
2019-08-19,166.64,926.72,926.72,428.01,444.53,1056.18,1391.95,357.08,241.0,312.07
2019-08-20,164.99,926.0,926.0,423.89,438.32,1047.12,1384.62,352.74,239.05,311.51
2019-08-21,165.64,942.92,942.92,427.08,440.32,1054.96,1400.95,354.6,240.24,313.61
2019-08-22,165.36,942.34,942.34,425.02,443.07,1049.81,1397.29,352.12,241.27,313.82
2019-08-23,161.06,916.38,916.38,410.68,431.84,1025.47,1351.11,343.54,238.16,310.52
2019-08-26,163.52,925.72,925.72,412.53,436.5,1035.41,1369.95,344.55,240.59,314.19
2019-08-27,163.68,921.94,921.94,409.96,433.46,1029.73,1368.12,344.88,239.65,314.62
2019-08-28,164.51,932.02,932.02,415.71,437.42,1037.01,1369.42,347.86,240.46,313.8
2019-08-29,166.71,945.77,945.77,421.74,443.89,1045.0,1393.07,351.92,242.22,315.82
2019-08-30,166.58,940.47,940.47,422.09,445.65,1046.74,1393.25,354.28,242.44,315.97
2019-09-03,164.87,936.98,936.98,419.76,440.72,1040.16,1375.65,351.16,245.61,321.51
2019-09-04,167.52,945.05,945.05,425.6,445.49,1040.31,1399.16,354.95,247.69,321.98
2019-09-05,170.2,963.01,963.01,431.01,453.94,1050.46,1428.93,355.68,245.36,318.15
2019-09-06,169.82,965.06,965.06,433.24,454.01,1053.74,1426.76,357.38,245.89,317.09
2019-09-09,170.2,967.99,967.99,441.27,460.99,1044.07,1416.49,355.58,243.75,315.12
2019-09-10,170.15,964.29,964.29,446.98,462.85,1047.12,1409.53,359.08,240.42,315.43
2019-09-11,171.76,965.83,965.83,447.08,465.6,1057.71,1423.77,362.54,239.66,318.51
2019-09-12,172.39,970.88,970.88,444.25,467.76,1056.44,1430.86,365.16,241.0,318.94
2019-09-13,172.31,969.05,969.05,447.81,471.68,1055.71,1421.26,369.31,237.93,317.12
2019-09-16,170.99,956.4,956.4,462.55,469.39,1053.26,1417.4,363.3,240.35,317.38
2019-09-17,171.49,962.16,962.16,455.54,469.84,1054.78,1422.34,365.87,243.71,320.21
2019-09-18,171.35,961.5,961.5,453.64,471.88,1054.84,1423.27,366.17,242.95,321.72
2019-09-19,171.45,959.36,959.36,451.89,469.98,1059.81,1426.3,366.72,243.62,322.88
2019-09-20,170.66,948.16,948.16,452.25,466.96,1066.2,1410.34,366.12,242.82,324.08
2019-09-23,169.98,950.35,950.35,452.76,467.76,1059.7,1413.57,365.23,243.39,324.5
2019-09-24,167.7,939.04,939.04,445.38,463.36,1050.1,1399.08,361.71,243.13,327.93
2019-09-25,169.58,948.15,948.15,446.4,466.75,1045.04,1416.42,363.73,242.94,327.84
2019-09-26,168.23,942.86,942.86,440.45,464.93,1038.47,1416.98,362.97,245.14,329.42
2019-09-27,166.67,939.36,939.36,440.45,466.03,1034.11,1398.82,362.03,243.22,328.29
2019-09-30,167.26,947.27,947.27,437.13,465.54,1043.37,1413.36,364.66,243.6,328.49
2019-10-01,165.56,939.96,939.96,427.07,455.86,1033.33,1401.34,356.28,241.12,327.49
2019-10-02,163.32,923.3,923.3,415.93,446.3,1017.63,1373.62,349.6,239.82,323.25
2019-10-03,164.67,928.25,928.25,421.16,447.03,1027.12,1390.61,351.1,242.65,324.12
2019-10-04,166.98,937.22,937.22,423.76,455.67,1043.45,1414.4,352.92,244.12,329.06
2019-10-07,167.05,933.12,933.12,419.86,453.65,1038.97,1407.63,351.82,243.33,327.59
2019-10-08,164.85,922.52,922.52,412.37,444.47,1019.95,1382.07,345.75,242.16,324.27
2019-10-09,165.47,930.77,930.77,416.77,448.9,1026.94,1402.13,349.29,242.91,325.92
2019-10-10,166.53,935.74,935.74,422.11,453.5,1032.22,1411.07,352.72,243.36,325.54
2019-10-11,168.26,946.48,946.48,428.04,459.31,1040.49,1432.11,359.46,242.66,324.41
2019-10-14,167.92,945.88,945.88,427.54,459.86,1040.14,1430.66,356.78,242.98,322.23
2019-10-15,170.64,954.96,954.96,429.22,465.98,1058.45,1446.46,359.19,243.28,321.27
2019-10-16,170.89,958.85,958.85,422.81,464.84,1057.2,1436.23,360.28,242.99,322.03
2019-10-17,171.98,961.9,961.9,422.97,465.37,1065.21,1432.88,360.97,244.63,322.76
2019-10-18,170.48,958.79,958.79,420.67,466.45,1061.63,1419.82,360.6,247.02,323.94
2019-10-21,171.19,963.29,963.29,428.49,473.09,1060.84,1434.96,359.34,248.76,325.13
2019-10-22,169.65,956.37,956.37,434.1,471.76,1062.67,1415.29,357.88,247.78,326.58
2019-10-23,170.73,952.26,952.26,437.36,473.45,1069.33,1417.01,360.24,248.21,327.78
2019-10-24,169.48,952.78,952.78,435.5,473.26,1062.95,1438.0,361.56,247.52,329.07
2019-10-25,170.68,950.76,950.76,438.87,475.59,1065.01,1455.22,365.33,244.29,325.49
2019-10-28,172.68,954.33,954.33,436.14,477.97,1076.07,1473.62,366.38,241.66,321.23
2019-10-29,171.03,948.69,948.69,437.97,479.31,1088.55,1460.08,368.83,242.59,321.58
2019-10-30,171.36,954.41,954.41,428.68,478.62,1097.02,1468.97,368.78,244.09,324.36
2019-10-31,171.82,950.01,950.01,426.66,475.99,1095.58,1467.2,364.73,243.21,325.85
2019-11-01,173.25,956.17,956.17,437.36,482.76,1097.41,1485.07,370.03,242.52,325.17
2019-11-04,173.95,957.26,957.26,451.12,487.06,1093.62,1493.2,372.93,239.97,321.0
2019-11-05,173.83,958.64,958.64,453.17,489.12,1083.84,1491.04,373.87,235.74,317.71
2019-11-06,173.48,959.19,959.19,442.79,491.13,1089.91,1490.83,373.53,236.71,318.54
2019-11-07,174.64,953.78,953.78,449.78,494.41,1091.46,1500.8,375.94,234.16,314.25
2019-11-08,175.28,954.04,954.04,446.13,494.49,1100.18,1509.6,377.42,233.61,313.06
2019-11-11,174.59,951.46,951.46,443.65,493.2,1095.63,1510.51,376.99,234.13,310.94
2019-11-12,175.11,950.7,950.7,441.05,493.38,1101.98,1514.87,378.56,232.27,311.71
2019-11-13,175.85,947.05,947.05,438.79,490.55,1103.19,1518.68,376.75,234.76,316.28
2019-11-14,176.38,950.36,950.36,437.5,490.99,1102.38,1516.68,378.6,236.73,317.0
2019-11-15,177.63,951.74,951.74,440.43,493.22,1126.75,1529.44,378.32,238.11,317.84
2019-11-18,178.12,954.93,954.93,434.57,493.95,1122.5,1533.31,377.47,239.3,318.39
2019-11-19,177.66,945.67,945.67,428.17,494.73,1129.84,1537.04,376.26,239.74,317.58
2019-11-20,176.25,943.0,943.0,432.61,492.26,1128.87,1525.92,371.81,239.81,319.57
2019-11-21,176.69,938.08,938.08,439.68,491.78,1131.35,1518.52,371.36,236.48,318.39
2019-11-22,176.92,944.15,944.15,438.15,495.51,1135.88,1516.67,371.93,235.2,318.47
2019-11-25,177.13,952.54,952.54,438.86,498.74,1147.99,1538.32,374.24,235.33,317.3
2019-11-26,177.77,960.24,960.24,434.42,498.15,1147.21,1539.37,376.2,238.72,318.51
2019-11-27,178.89,968.21,968.21,435.78,500.03,1152.73,1548.18,376.96,239.49,318.81
2019-11-29,178.24,960.79,960.79,431.37,498.96,1148.69,1542.98,375.24,238.43,318.36
2019-12-02,176.69,953.48,953.48,431.49,495.74,1143.63,1521.44,371.7,234.26,315.9
2019-12-03,176.54,943.85,943.85,424.81,489.21,1141.25,1508.54,369.22,236.0,317.48
2019-12-04,177.67,947.67,947.67,431.48,494.04,1151.67,1513.86,369.07,237.42,319.77
2019-12-05,178.36,945.56,945.56,429.34,495.88,1152.01,1519.77,371.5,237.55,319.83
2019-12-06,179.48,953.2,953.2,437.91,502.58,1159.11,1536.81,375.29,237.79,319.12
2019-12-09,178.96,953.89,953.89,436.83,501.07,1151.2,1529.38,374.82,238.11,317.56
2019-12-10,178.32,951.86,951.86,437.49,501.06,1152.89,1529.43,372.62,236.49,317.43
2019-12-11,178.86,954.67,954.67,436.81,500.03,1154.8,1540.24,375.27,234.7,318.48
2019-12-12,178.85,963.02,963.02,445.4,510.03,1165.0,1556.93,380.66,231.3,316.92
2019-12-13,178.27,963.4,963.4,441.35,507.63,1163.7,1566.91,377.56,231.71,319.58
2019-12-16,180.12,967.51,967.51,447.64,509.67,1176.3,1580.49,379.33,233.47,323.71
2019-12-17,180.14,972.84,972.84,447.47,512.16,1175.27,1577.8,380.02,230.77,324.48
2019-12-18,180.67,972.81,972.81,448.83,509.73,1176.7,1576.83,379.11,233.83,325.89
2019-12-19,182.1,976.28,976.28,448.55,509.88,1181.27,1588.02,380.36,236.33,325.71
2019-12-20,182.8,977.43,977.43,452.48,510.17,1190.45,1597.04,382.07,237.88,328.25
2019-12-23,182.18,976.16,976.16,457.28,509.28,1194.33,1601.86,383.65,236.59,325.02
2019-12-24,181.94,977.43,977.43,457.06,509.79,1193.14,1602.48,383.91,236.99,325.36
2019-12-26,183.42,991.42,991.42,457.11,512.59,1191.73,1614.34,385.48,238.28,325.96
2019-12-27,183.16,991.94,991.94,454.96,511.89,1192.49,1614.7,384.5,239.11,326.82
2019-12-30,181.28,984.82,984.82,453.39,509.9,1184.66,1605.15,382.97,238.8,326.67
2019-12-31,181.64,986.29,986.29,456.46,511.39,1188.2,1611.17,385.85,240.32,328.36
2020-01-02,184.03,999.01,999.01,460.34,516.21,1190.45,1639.12,381.07,237.14,323.82
2020-01-03,183.01,990.5,990.5,458.77,510.52,1180.33,1621.68,374.88,239.06,324.18
2020-01-06,185.24,994.12,994.12,462.34,510.23,1187.27,1626.38,373.19,239.26,324.98
2020-01-07,185.17,992.87,992.87,461.39,506.82,1184.41,1624.59,372.41,236.4,324.34
2020-01-08,186.44,994.37,994.37,453.36,509.56,1192.03,1641.38,374.25,237.4,324.33
2020-01-09,186.92,999.92,999.92,456.79,513.48,1197.64,1659.95,375.48,237.55,326.03
2020-01-10,186.63,994.48,994.48,453.87,509.47,1198.13,1656.82,373.89,239.8,326.82
2020-01-13,188.08,997.67,997.67,454.25,513.18,1193.9,1679.09,378.97,242.77,328.97
2020-01-14,187.52,996.51,996.51,454.26,511.95,1200.43,1669.08,377.51,241.57,329.88
2020-01-15,188.15,993.95,993.95,451.21,509.14,1210.62,1670.26,379.93,243.44,334.52
2020-01-16,189.4,1002.85,1002.85,451.74,513.07,1216.96,1693.66,382.12,245.37,336.55
2020-01-17,191.1,1005.68,1005.68,448.77,515.28,1217.69,1705.75,383.98,245.7,339.11
2020-01-21,191.01,1003.97,1003.97,440.32,510.83,1218.2,1704.33,379.89,248.33,341.95
2020-01-22,191.12,1002.92,1002.92,436.39,512.19,1219.64,1710.58,378.4,246.37,342.96
2020-01-23,190.47,1004.12,1004.12,434.81,510.99,1213.6,1718.85,377.88,248.75,346.11
2020-01-24,188.48,990.75,990.75,429.71,504.03,1193.25,1711.11,375.28,248.17,347.25
2020-01-27,185.29,975.64,975.64,417.87,496.28,1184.21,1670.68,367.4,247.14,346.2
2020-01-28,187.48,985.22,985.22,419.59,501.89,1189.86,1701.97,371.0,247.88,347.48
2020-01-29,186.67,984.65,984.65,415.12,501.09,1186.54,1705.61,372.35,246.33,348.53
2020-01-30,185.19,983.92,983.92,418.79,507.35,1177.34,1720.68,370.16,246.98,351.64
2020-01-31,182.84,992.01,992.01,405.45,497.1,1153.96,1673.91,361.99,243.62,350.08
2020-02-03,185.16,997.96,997.96,400.02,500.06,1164.64,1695.99,369.72,243.94,351.22
2020-02-04,186.46,1015.54,1015.54,400.81,505.25,1184.41,1740.06,376.17,246.84,347.61
2020-02-05,186.55,1020.57,1020.57,415.97,515.2,1207.71,1750.55,383.18,246.67,349.07
2020-02-06,188.68,1018.97,1018.97,411.64,514.33,1209.05,1766.0,382.87,247.66,348.98
2020-02-07,188.88,1016.0,1016.0,408.55,512.49,1199.27,1748.74,377.27,247.78,347.89
2020-02-10,190.46,1028.76,1028.76,405.24,513.56,1205.41,1772.36,377.33,250.82,349.06
2020-02-11,189.29,1036.64,1036.64,409.47,515.63,1212.83,1766.25,379.27,253.88,350.39
2020-02-12,191.03,1046.86,1046.86,415.03,516.01,1214.51,1785.01,381.26,255.58,350.46
2020-02-13,191.31,1044.33,1044.33,413.15,515.78,1207.93,1779.68,379.81,256.87,354.04
2020-02-14,191.5,1042.54,1042.54,409.82,516.18,1209.53,1788.47,380.03,259.71,356.33
2020-02-18,192.26,1043.39,1043.39,406.42,511.6,1205.08,1782.23,379.17,259.31,359.13
2020-02-19,192.97,1048.28,1048.28,411.79,515.37,1210.55,1801.61,379.92,255.78,355.2
2020-02-20,191.8,1048.16,1048.16,411.11,514.7,1203.03,1783.42,380.43,258.73,356.32
2020-02-21,189.12,1031.02,1031.02,405.93,509.7,1203.41,1743.28,378.91,259.71,355.67
2020-02-24,182.85,994.64,994.64,386.7,493.01,1164.14,1670.32,368.08,256.23,351.54
2020-02-25,178.45,968.73,968.73,369.92,476.22,1129.79,1617.18,352.25,249.64,343.93
2020-02-26,178.08,962.01,962.01,358.94,473.01,1128.63,1623.63,351.05,247.45,340.61
2020-02-27,170.87,922.88,922.88,339.3,452.33,1091.03,1537.12,334.7,233.62,324.63
2020-02-28,171.25,915.77,915.77,343.53,440.7,1075.66,1549.24,330.67,227.7,313.85
2020-03-02,177.39,947.78,947.78,353.68,462.16,1127.57,1637.61,344.38,239.21,332.25
2020-03-03,171.49,925.78,925.78,342.64,444.92,1098.88,1575.48,341.78,238.96,328.38
2020-03-04,177.63,957.38,957.38,350.25,459.55,1162.75,1642.98,355.49,248.49,347.07
2020-03-05,171.06,921.33,921.33,337.59,437.12,1134.9,1590.23,344.05,242.63,341.41
2020-03-06,168.93,908.3,908.3,318.64,422.74,1129.02,1557.93,335.02,238.52,338.78
2020-03-09,158.44,852.13,852.13,254.65,376.6,1070.44,1440.2,303.99,221.47,319.67
2020-03-10,165.62,897.98,897.98,267.37,399.35,1107.57,1535.19,315.95,232.52,322.9
2020-03-11,158.45,849.84,849.84,252.77,377.3,1064.27,1463.0,300.9,219.87,306.44
2020-03-12,144.33,766.6,766.6,221.69,336.66,985.4,1319.1,271.97,200.75,275.2
2020-03-13,157.61,813.24,813.24,241.29,381.2,1053.92,1476.91,290.78,218.08,290.48
2020-03-16,141.15,714.98,714.98,208.41,327.87,948.61,1271.4,257.52,181.99,256.95
2020-03-17,146.78,743.78,743.78,209.92,346.78,1007.95,1357.53,274.66,194.62,290.64
2020-03-18,142.65,707.13,707.13,179.94,316.1,973.71,1295.22,257.74,180.1,277.16
2020-03-19,145.02,731.19,731.19,192.08,323.22,955.54,1309.57,263.45,177.68,262.0
2020-03-20,138.3,711.34,711.34,193.93,312.65,916.59,1251.66,254.16,167.95,240.57
2020-03-23,137.76,713.84,713.84,181.03,293.55,870.99,1239.39,241.67,158.62,227.75
2020-03-24,145.77,775.51,775.51,210.56,330.99,937.08,1367.1,269.78,172.18,252.66
2020-03-25,143.46,784.01,784.01,220.02,339.78,948.94,1363.26,275.71,179.92,259.84
2020-03-26,152.14,817.74,817.74,233.76,361.62,1015.18,1449.82,289.32,193.97,281.63
2020-03-27,145.91,790.18,790.18,217.56,349.66,990.69,1383.04,278.3,193.83,283.1
2020-03-30,151.13,807.52,807.52,219.81,356.7,1036.98,1441.6,287.35,199.13,293.57
2020-03-31,150.35,793.11,793.11,223.4,346.02,1032.9,1414.36,283.23,192.64,281.77
2020-04-01,144.44,761.66,761.66,213.04,325.37,993.02,1347.68,270.22,180.87,264.53
2020-04-02,147.07,764.32,764.32,232.37,333.4,1020.68,1378.36,274.27,183.29,272.85
2020-04-03,143.84,753.09,753.09,229.26,325.95,1010.87,1355.6,267.86,181.9,262.97
2020-04-06,153.48,811.31,811.31,241.07,350.26,1065.43,1474.59,288.23,195.02,283.61
2020-04-07,154.51,821.32,821.32,245.9,353.56,1055.49,1458.93,295.2,195.25,280.17
2020-04-08,157.06,844.68,844.68,262.46,369.12,1099.88,1498.96,309.95,209.71,295.33
2020-04-09,158.14,856.78,856.78,259.63,388.28,1106.01,1499.2,323.19,220.5,309.35
2020-04-13,158.29,866.22,866.22,258.57,374.38,1095.15,1502.24,316.31,210.39,299.19
2020-04-14,163.41,902.48,902.48,257.37,375.62,1131.35,1564.86,319.95,217.24,308.09
2020-04-15,161.7,888.32,888.32,245.34,359.22,1125.42,1530.65,305.53,208.96,297.74
2020-04-16,162.39,905.55,905.55,235.59,352.99,1150.15,1549.67,303.9,207.72,297.96
2020-04-17,164.69,924.09,924.09,260.17,372.64,1173.93,1571.0,316.31,214.41,307.83
2020-04-20,163.18,912.37,912.37,251.6,365.35,1164.79,1542.96,308.28,206.4,295.87
2020-04-21,157.99,888.09,888.09,247.38,353.65,1128.23,1479.68,300.64,203.08,291.12
2020-04-22,161.76,906.14,906.14,256.24,357.5,1146.31,1536.93,307.03,206.95,299.7
2020-04-23,162.91,909.04,909.04,263.96,355.96,1151.83,1526.34,308.69,204.49,294.42
2020-04-24,164.63,922.03,922.03,264.51,360.99,1168.43,1558.5,313.51,205.08,296.27
2020-04-27,165.55,933.05,933.05,270.07,374.02,1183.79,1572.69,321.78,211.23,299.5
2020-04-28,162.42,930.6,930.6,275.99,377.42,1158.58,1550.58,328.08,211.28,300.56
2020-04-29,170.62,952.07,952.07,296.28,388.77,1167.15,1615.98,336.5,212.02,297.8
2020-04-30,170.66,955.81,955.81,289.65,378.34,1162.03,1608.6,326.55,210.61,290.71
2020-05-01,167.99,911.72,911.72,272.28,365.79,1137.89,1561.7,319.47,203.79,283.6
2020-05-04,168.53,918.01,918.01,282.38,362.44,1138.72,1583.92,320.75,203.76,285.74
2020-05-05,169.57,921.2,921.2,283.12,362.19,1163.21,1606.48,321.71,205.04,288.39
2020-05-06,168.89,924.1,924.1,275.67,353.83,1151.78,1617.93,315.85,201.26,278.26
2020-05-07,171.53,936.51,936.51,282.49,361.68,1151.26,1642.45,322.59,202.97,279.48
2020-05-08,174.23,952.09,952.09,294.75,369.6,1157.47,1665.4,330.32,206.76,285.1
2020-05-11,174.47,953.0,953.0,289.78,362.42,1177.17,1676.99,325.31,204.25,283.74
2020-05-12,171.09,931.57,931.57,282.93,352.74,1159.62,1641.18,320.23,195.57,281.18
2020-05-13,168.32,920.32,920.32,270.52,342.14,1146.87,1613.48,313.24,192.42,278.65
2020-05-14,170.01,932.38,932.38,273.07,351.18,1159.19,1633.76,317.09,192.6,281.3
2020-05-15,172.15,942.3,942.3,272.31,348.6,1167.63,1640.66,320.14,191.75,277.34
2020-05-18,175.85,972.49,972.49,292.87,367.15,1178.58,1682.71,334.75,201.21,288.82
2020-05-19,175.13,971.57,971.57,284.4,357.89,1164.35,1675.91,331.4,197.48,283.92
2020-05-20,179.85,985.3,985.3,295.26,365.83,1165.78,1711.36,336.79,199.16,285.33
2020-05-21,179.04,983.74,983.74,290.88,364.54,1156.32,1687.43,333.44,198.09,282.46
2020-05-22,179.85,982.39,982.39,288.94,363.6,1158.51,1694.51,332.86,202.46,285.67
